battery_id,cycle_index,discharge_cycle_num,date,ambient_temperature,capacity_ahr,min_voltage,max_voltage,avg_voltage,avg_current,avg_temp_measured,duration_seconds,is_outlier,is_censored
B0027,22,8,2009-02-19 00:52:49,24.0,1.8198335565190242,2.4791120561344835,4.207150334625055,3.411384397730043,-1.0548269593999815,33.993154419553875,6460.75,False,False
B0027,24,9,2009-02-19 05:38:57,24.0,1.816980986440728,2.4281027036480562,4.206634870908589,3.40775629545449,-1.0553776405080413,34.121102900157744,6448.907,False,False
B0027,26,10,2009-02-19 10:25:15,24.0,1.8047602710768988,2.4202095510772232,4.206620391551443,3.4031041806987625,-1.0554671306178591,34.521504581092735,6447.125,False,False
B0027,30,11,2009-02-20 09:44:26,24.0,1.8021778881408677,2.3998890148152445,4.194991220811618,3.38665218439762,-1.055670294257971,33.91883669839733,6431.219,False,False
B0027,34,12,2009-02-20 15:43:26,24.0,1.810054375611175,2.483742346997907,4.2023598960429815,3.4140369130125587,-1.0529574586448565,34.203791109857484,6442.203,False,False
B0027,36,13,2009-02-20 20:27:00,24.0,1.8191618703574552,2.382935984422233,4.206738745019596,3.3945090590148355,-1.0601013419063348,34.48622307207774,6427.079,False,False
B0027,38,14,2009-02-21 01:12:57,24.0,1.806344581230731,2.4903839742860163,4.205268152663341,3.4204049256076163,-1.0537206430621189,34.40141739485763,6417.156,False,False
B0027,40,15,2009-02-21 05:57:05,24.0,1.8120006378747944,2.39789040439265,4.205946910651655,3.401908039296132,-1.060902364203764,34.3150259504104,6398.907,False,False
B0027,42,16,2009-02-21 10:42:44,24.0,1.809238569578753,2.41937557251393,4.205053312485709,3.407597938928066,-1.0613281994084631,34.450526992415796,6384.75,False,False
B0027,46,17,2009-03-02 16:30:34,24.0,1.7820717716005336,2.444119634453687,4.181855642136106,3.3774091842080276,-1.061988907424718,34.741504044616725,6284.063,False,False
B0027,50,18,2009-03-02 22:19:45,24.0,1.8145504562341046,2.395925863485738,4.20282058770571,3.3771878224396685,-1.0662806393885873,34.663008920131865,6370.937000000005,False,False
B0027,52,19,2009-03-03 02:59:39,24.0,1.809153485164282,2.408349641748691,4.206436642050531,3.390746744780089,-1.0653782286766842,34.47643463041281,6359.812,False,False
B0027,54,20,2009-03-03 07:39:07,24.0,1.8065551508093707,2.399239705167686,4.20638281753962,3.3939882666698242,-1.0657949875596555,34.45771838499012,6346.156,False,False
B0027,56,21,2009-03-03 12:18:51,24.0,1.802401655959492,2.378335964879865,4.2054658678946755,3.395270569622429,-1.0664883306260853,34.276431502022604,6328.172,False,False
B0027,58,22,2009-03-03 16:58:46,24.0,1.7964331683322998,2.437999478526856,4.206584936190674,3.4104656511949063,-1.0632318841030186,34.35292925698558,6326.062,False,False
B0027,65,23,2009-03-05 18:40:18,24.0,1.8088036930508289,2.484818012933219,4.202786069304105,3.400641404160475,-1.0590432103446814,33.64812848797218,6352.843,False,False
B0027,67,24,2009-03-05 23:20:01,24.0,1.7915527748749653,2.456168013420922,4.206301818692852,3.403879368199544,-1.0635509942186294,33.75077258934032,6309.172000000006,False,False
B0027,69,25,2009-03-06 04:00:25,24.0,1.7853375192239571,2.4697995830050976,4.205750597989692,3.4141854712687336,-1.0638261484808664,33.72038549007088,6284.297,False,False
B0027,71,26,2009-03-06 08:39:37,24.0,1.793209210325309,2.491582666091738,4.20589200120434,3.4230599701504794,-1.0651012851496238,33.812030459081335,6265.969,False,False
B0027,73,27,2009-03-06 13:20:49,24.0,1.7873097711102113,2.3944859739266695,4.205560793070628,3.4023930606429906,-1.0684596107286113,33.79680193008211,6266.641,False,False
B0027,77,28,2009-03-19 10:34:54,24.0,1.7700926253324452,2.4249816079125552,4.186200185347402,3.3633791712406205,-1.0694140697591357,33.92036482801563,6198.75,False,False
B0028,3,1,2009-02-13 23:12:28,24.0,1.8046847720100736,2.6151397684307285,4.181907184700754,3.676492835528995,-0.9970402880141495,30.261078788805897,6515.422000000006,False,False
B0028,5,2,2009-02-14 04:03:34,24.0,1.8047833214525881,2.578716047628789,4.186798367560072,3.677932362103996,-0.9969604106618353,30.023214006195516,6516.219,False,False
B0028,7,3,2009-02-14 08:54:41,24.0,1.797618668222458,2.679890873914289,4.186905629206883,3.681544140844236,-0.9970702802711341,30.21665562692593,6489.5,False,False
B0028,9,4,2009-02-14 13:45:23,24.0,1.7929913687761174,2.674600586599544,4.1855363847405656,3.6819955552100256,-0.9973030888189304,30.363564779968748,6471.25,False,False
B0028,11,5,2009-02-14 18:35:40,24.0,1.7919180081592216,2.655983638577288,4.186483098548598,3.6822366580622092,-0.9974129863341045,30.383708693138953,6466.672,False,False
B0028,15,6,2009-02-18 10:48:58,24.0,1.775026135903797,2.5587601304544574,4.167593667891115,3.6730621916612125,-0.9966248234259864,30.151543075778466,6410.672,False,False
B0028,19,7,2009-02-18 16:49:07,24.0,1.7920487852223415,2.684075980505414,4.183182085400848,3.6821638997402064,-0.9963089849547179,29.942877366572425,6474.156,False,False
B0028,22,8,2009-02-19 00:52:49,24.0,1.790475801581265,2.692955180725203,4.1836584764239335,3.6829104616020185,-0.9974947737184627,30.159672019699293,6460.75,False,False
B0028,24,9,2009-02-19 05:38:57,24.0,1.7868365091987264,2.664091579679959,4.186132992895621,3.6830910997567576,-0.9972667051793968,30.18503729745987,6448.907,False,False
B0028,26,10,2009-02-19 10:25:15,24.0,1.7871529619962185,2.599501054239839,4.18607245667024,3.6823376400116725,-0.9977254189629398,30.557366977302667,6447.125,False,False
B0028,30,11,2009-02-20 09:44:26,24.0,1.7816340617009505,2.5987712023407274,4.177617061522188,3.6779403019036363,-0.9970949960183577,29.87809290999813,6431.219,False,False
B0028,34,12,2009-02-20 15:43:26,24.0,1.7850235136604733,2.5683373423176117,4.183570268917493,3.6809827017477756,-0.9972732896654727,30.329541918405045,6442.203,False,False
B0028,36,13,2009-02-20 20:27:00,24.0,1.7803865429693038,2.571655326217227,4.186886063009724,3.6821031308211283,-0.9970037592871084,30.67805955282036,6427.079,False,False
B0028,38,14,2009-02-21 01:12:57,24.0,1.7789060856417256,2.5464403411304843,4.186431294608572,3.68119828344271,-0.9977226887954374,30.61748146501738,6417.156,False,False
B0028,40,15,2009-02-21 05:57:05,24.0,1.7738387518973049,2.5488905698718844,4.186605296553263,3.6808780113914024,-0.9976984888319611,30.47693232752601,6398.907,False,False
B0028,42,16,2009-02-21 10:42:44,24.0,1.769682881523146,2.592227961453642,4.186411251128915,3.6816453877057884,-0.997566184368524,30.59851621920085,6384.75,False,False
B0028,46,17,2009-03-02 16:30:34,24.0,1.7408787283206992,2.598546956085325,4.1643364768914175,3.6751321799254955,-0.9970360820430222,31.100240402928506,6284.063,False,False
B0028,50,18,2009-03-02 22:19:45,24.0,1.7648189744011906,2.6924907199800523,4.183279934429277,3.6846266213857497,-0.9969371531723804,30.938169249041685,6370.937000000005,False,False
B0028,52,19,2009-03-03 02:59:39,24.0,1.7617857390844023,2.6173421756941537,4.185224082214954,3.6832544826548084,-0.9969974742534108,30.779624907003203,6359.812,False,False
B0028,54,20,2009-03-03 07:39:07,24.0,1.75770610357021,2.6240203066915697,4.185772001736481,3.6830019424524427,-0.9968197698794886,30.70960684046627,6346.156,False,False
B0028,56,21,2009-03-03 12:18:51,24.0,1.7519375960601256,2.63525875804135,4.185968902546653,3.6825149277266642,-0.9963445930927353,30.47705959403915,6328.172,False,False
B0028,58,22,2009-03-03 16:58:46,24.0,1.7521244035832177,2.540126038881981,4.185740020171981,3.6802726203570852,-0.9967865142227076,30.54925924889458,6326.062,False,False
B0028,65,23,2009-03-05 18:40:18,24.0,1.7597714133989641,2.5784590711144535,4.1838351172655095,3.67908706723787,-0.9969143005288548,29.858081061792472,6352.843,False,False
B0028,67,24,2009-03-05 23:20:01,24.0,1.7483011320324189,2.6156681128542663,4.185613308228973,3.680942088612725,-0.9972513551873874,29.92749751367273,6309.172000000006,False,False
B0028,69,25,2009-03-06 04:00:25,24.0,1.7411482627836237,2.6736673087239393,4.186072517005326,3.681439648314102,-0.9970973800951103,29.887309173794996,6284.297,False,False
B0028,71,26,2009-03-06 08:39:37,24.0,1.7363833316311177,2.6531966228276134,4.186079245979765,3.680615489022298,-0.9972667201815385,29.974612767860144,6265.969,False,False
B0028,73,27,2009-03-06 13:20:49,24.0,1.736559066269527,2.5306280538039845,4.185739001637966,3.6776600467841285,-0.997266880260863,29.928807475767645,6266.641,False,False
B0028,77,28,2009-03-19 10:34:54,24.0,1.7172335652295245,2.651385292787423,4.167590440976821,3.67453404625628,-0.9969394063653587,30.029795182593666,6198.75,False,False
B0029,1,1,2009-04-07 16:31:01,43.0,1.697507332205763,1.9999364731586213,4.122758586822445,3.3651860477851834,-3.9753962170197243,51.631545591665024,1572.359,False,False
B0029,3,2,2009-04-07 19:44:26,43.0,1.844701206961174,1.8520590925934357,4.2013457680138195,3.3905928994464873,-3.9342485526057955,52.84944288631656,1723.281,False,False
B0029,5,3,2009-04-07 22:58:18,43.0,1.8254376674722927,1.8857258246963948,4.20075138362936,3.3944582472061784,-3.9332952670181975,52.905865867265994,1705.906,False,False
B0029,7,4,2009-04-08 02:11:30,43.0,1.815750429913437,1.8534777499421093,4.20121939681188,3.394696317253661,-3.932113456162452,52.90438507577814,1697.688,False,False
B0029,9,5,2009-04-08 05:23:26,43.0,1.8132993337127028,1.913443763136564,4.20151734595852,3.398579443319999,-3.931581069158435,52.87534956891003,1686.094,False,False
B0029,13,6,2009-04-09 10:24:58,43.0,1.8151647619660576,1.9392366668780092,4.190431936024234,3.3970260675114696,-3.976472905870513,52.762650424805656,1678.563,False,False
B0029,15,7,2009-04-09 13:33:59,43.0,1.8143317955190057,1.926680416628282,4.20151685379873,3.4017447799349796,-3.953172457226365,52.78843384352056,1677.469,False,False
B0029,17,8,2009-04-09 16:42:43,43.0,1.801343601809866,1.89070792341858,4.201511694320507,3.400790257856999,-3.952037378872224,52.7841972696045,1666.093,False,False
B0029,19,9,2009-04-09 19:50:50,43.0,1.7881558802945825,1.93249158993614,4.201805179645606,3.4030834056443755,-3.951642628329456,52.751738383515125,1654.328,False,False
B0029,21,10,2009-04-09 22:58:17,43.0,1.7760714604539518,1.9713665258317914,4.201438773335668,3.4052467951556413,-3.9514812160488924,52.7506031720156,1643.812,False,False
B0029,25,11,2009-04-10 12:49:04,43.0,1.7852807447597443,1.8523796286853516,4.19368630303113,3.3969592538295337,-3.974136073511708,52.76187024768883,1652.266,False,False
B0029,27,12,2009-04-10 15:54:20,43.0,1.7698116401111978,1.8385968486453488,4.20025041732416,3.3978270130572263,-3.94933484428352,52.810328108304326,1648.672,False,False
B0029,29,13,2009-04-10 18:59:06,43.0,1.7565231680521758,1.8332269197665616,4.200366031445772,3.3976547229925322,-3.948773942479504,52.803620504971605,1636.969,False,False
B0029,31,14,2009-04-10 22:03:26,43.0,1.7543413277348154,1.8809955356138472,4.199929373943819,3.400358560849027,-3.9481894541359304,52.774286568476356,1625.187,False,False
B0029,33,15,2009-04-11 01:08:27,43.0,1.7392875506998715,1.800038174333754,4.199792574461424,3.3951054015762527,-3.946655613412357,52.80429201579515,1622.016,False,False
B0029,37,16,2009-04-13 09:51:27,43.0,1.7797845109331345,1.9415928705254093,4.186389353535962,3.3952154633066987,-3.97371791832226,52.721179096315566,1638.422,False,False
B0029,39,17,2009-04-13 12:55:24,43.0,1.7657088508465202,1.9724619388377238,4.200779737725044,3.400939370892573,-3.924297634283963,52.76566676387698,1646.438,False,False
B0029,41,18,2009-04-13 15:59:56,43.0,1.7523941408724169,1.9166086737918735,4.20106410059631,3.3990966930758852,-3.922569043688066,52.80160858510679,1634.765,False,False
B0029,43,19,2009-04-13 19:04:39,43.0,1.7380191225603105,1.9416286020335691,4.20039236023258,3.4005060708668395,-3.9219324486852223,52.76338281760698,1622.016,False,False
B0029,45,20,2009-04-13 22:09:45,43.0,1.7312214443143976,1.8754484122099284,4.200576454073823,3.397536794846482,-3.920549166756126,52.793663259837146,1616.25,False,False
B0029,49,21,2009-04-14 10:33:23,43.0,1.7379128985265808,1.8380927294124034,4.1947095538907675,3.391570729569499,-3.9453058787745463,52.75741582344694,1622.218,False,False
B0029,51,22,2009-04-14 13:36:17,43.0,1.7224270683625882,1.999771637867575,4.200658594506185,3.4006008999743154,-3.895864092268878,52.866554147425745,1619.656,False,False
B0029,53,23,2009-04-14 16:39:25,43.0,1.7184213765608034,1.8317514112942035,4.200792247486221,3.3937647508109445,-3.9179079273158917,52.88238533970063,1605.484,False,False
B0029,55,24,2009-04-14 19:42:47,43.0,1.7010220930648232,1.9739559216587699,4.200103293228043,3.3990916405291434,-3.89292863950299,52.89174684629843,1600.75,False,False
B0029,57,25,2009-04-14 22:45:53,43.0,1.693698739563104,1.9069490533352143,4.200392899920808,3.396460061958035,-3.891007378210508,52.86276331800625,1595.0,False,False
B0029,61,26,2009-04-15 14:58:30,43.0,1.713072721286705,1.9996278665665834,4.193452277045169,3.3953349055125526,-3.8931180785218142,52.85514927949408,1612.422,False,False
B0029,63,27,2009-04-15 18:01:43,43.0,1.6976972688567131,1.9297361391600052,4.200426069460966,3.397203474478597,-3.8906661202538677,52.84555100149494,1598.969,False,False
B0029,65,28,2009-04-15 21:02:58,43.0,1.6899314034061208,1.811689567857529,4.200350636061038,3.389787970407681,-3.8880091290817527,52.82153486606997,1592.187,False,False
B0029,67,29,2009-04-16 00:05:00,43.0,1.685023551367069,1.9610731754377526,4.200274898374017,3.3967598380460484,-3.8880141667450476,52.81580315824478,1577.484,False,False
B0029,69,30,2009-04-16 03:06:43,43.0,1.678389965463405,1.9482718394124843,4.200350219079989,3.3957223246260377,-3.886820317431477,52.80521928839473,1571.547,False,False
B0029,73,31,2009-04-16 10:13:36,43.0,1.6737947494868326,1.8674943991912756,4.195839706712194,3.3892258428534876,-3.88571106427998,52.80312343851032,1578.484,False,False
B0029,75,32,2009-04-16 13:14:46,43.0,1.6687898927884715,1.926783206032701,4.20011947590298,3.3940321153796114,-3.85843433412322,52.85759471288148,1574.469,False,False
B0029,77,33,2009-04-16 16:16:19,43.0,1.6492566306631427,1.869562035017659,4.20020354565233,3.3906922693966584,-3.8565643666104146,52.85638451770691,1568.281,False,False
B0029,79,34,2009-04-16 19:17:26,43.0,1.6409676757039668,1.8881277069953313,4.200021865512612,3.3912179554575785,-3.85547414018331,52.882092513244274,1561.422,False,False
B0029,81,35,2009-04-16 22:17:17,43.0,1.6456360229757092,1.9264548202409049,4.200544725415334,3.3923453388185667,-3.8555734475773074,52.87120880021078,1554.234,False,False
B0029,85,36,2009-04-17 09:45:34,43.0,1.654547743574037,1.8497742851139864,4.193996290293578,3.3840832974347714,-3.854823111014098,52.8949932373189,1573.734,False,False
B0029,87,37,2009-04-17 12:46:29,43.0,1.6461201520877546,1.988399313722457,4.1998075622524835,3.3935243600466607,-3.8279463752523526,52.90577737967025,1566.578,False,False
B0029,89,38,2009-04-17 15:46:53,43.0,1.6275119188151763,1.8822716064606955,4.199665175987453,3.388551594762018,-3.851886221713202,52.85049305569667,1550.047,False,False
B0029,91,39,2009-04-17 18:47:33,43.0,1.6200530533464497,1.8693019781355498,4.200099273216301,3.3876827466759964,-3.8509488961783584,52.93318563948955,1543.64,False,False
B0029,93,40,2009-04-17 21:46:23,43.0,1.612079811711934,1.8433554303146658,4.2000806322388815,3.3850191492367943,-3.849366331322892,52.91920185424772,1536.781,False,False
B0030,1,1,2009-04-07 16:31:01,43.0,1.6560706096175404,2.1274170450668684,4.121228264511843,3.3464479682177357,-3.881093691840246,52.450611378612734,1572.359,False,False
B0030,3,2,2009-04-07 19:44:26,43.0,1.7815548749509116,2.1401060472348874,4.191571549203586,3.3780751936361146,-3.7838858314888455,54.113241117794225,1723.281,False,False
B0030,5,3,2009-04-07 22:58:18,43.0,1.761969227822918,2.1657237815883463,4.191314909952094,3.3818672028482375,-3.78000742647211,54.157828260748424,1705.906,False,False
B0030,7,4,2009-04-08 02:11:30,43.0,1.751755031874225,2.095376108282347,4.191510310362352,3.3803545588103714,-3.7771963627067855,54.212018750385205,1697.688,False,False
B0030,9,5,2009-04-08 05:23:26,43.0,1.7381688070362076,2.12524665517798,4.191406236830394,3.383237725223628,-3.774391482257296,54.19837692352459,1686.094,False,False
B0030,13,6,2009-04-09 10:24:58,43.0,1.7506745293461339,2.0759632130565406,4.1809364775885,3.374148303155992,-3.8401506129683893,54.14161744851121,1678.563,False,False
B0030,15,7,2009-04-09 13:33:59,43.0,1.7491047649061158,2.0440070679316857,4.191416983179895,3.3806295984219497,-3.8162308411426897,54.21167948917778,1677.469,False,False
B0030,17,8,2009-04-09 16:42:43,43.0,1.7252544028765475,2.173948548947525,4.19167898729129,3.387081847293872,-3.790540920260821,54.18634900836399,1666.093,False,False
B0030,19,9,2009-04-09 19:50:50,43.0,1.7112621367644252,2.1712631392036204,4.191660740391253,3.3879461849049983,-3.7878863152954003,54.15360140656882,1654.328,False,False
B0030,21,10,2009-04-09 22:58:17,43.0,1.6990418392711273,2.1722790601698723,4.190518218566902,3.3883925705991067,-3.78521295034333,54.168189231806274,1643.812,False,False
B0030,25,11,2009-04-10 12:49:04,43.0,1.7185770039532977,2.1399140868464497,4.18494757447594,3.3829900242224884,-3.8087556215689466,54.22057063412252,1652.266,False,False
B0030,27,12,2009-04-10 15:54:20,43.0,1.70324722921867,2.112329336316492,4.19138696373963,3.3872270612733906,-3.7838496795424073,54.24400266886001,1648.672,False,False
B0030,29,13,2009-04-10 18:59:06,43.0,1.689458044662304,2.1141726056716275,4.1916098999207785,3.387969833955272,-3.7810084173912366,54.24150010859244,1636.969,False,False
B0030,31,14,2009-04-10 22:03:26,43.0,1.6756136292719177,2.1697054636701996,4.191138031319589,3.3908449439184096,-3.7778398595622393,54.183697227073836,1625.187,False,False
B0030,33,15,2009-04-11 01:08:27,43.0,1.6718407140871654,2.0502203248956845,4.191251588829171,3.3859058007878593,-3.7765035959555266,54.228866401573256,1622.016,False,False
B0030,37,16,2009-04-13 09:51:27,43.0,1.7233056681204446,2.056845844411806,4.17866916142942,3.375492904033759,-3.8520176715688708,54.15865206479903,1638.422,False,False
B0030,39,17,2009-04-13 12:55:24,43.0,1.709207290507283,2.0026548733538236,4.19028213835832,3.381550645715128,-3.8026336945838506,54.242750421230845,1646.438,False,False
B0030,41,18,2009-04-13 15:59:56,43.0,1.684001734344571,2.098247338071892,4.18930659174196,3.3864480900407194,-3.7747932414905923,54.26601179807604,1634.765,False,False
B0030,43,19,2009-04-13 19:04:39,43.0,1.66898698813004,2.095250035916422,4.189336480826855,3.387180494037813,-3.7717048923113476,54.24164371768822,1622.016,False,False
B0030,45,20,2009-04-13 22:09:45,43.0,1.6620689362837142,1.9652225177027667,4.1879616710018945,3.3813445010797873,-3.7701783748857105,54.32282816477177,1616.25,False,False
B0030,49,21,2009-04-14 10:33:23,43.0,1.6687049625248174,2.1649300939348857,4.183473493335224,3.385606758982866,-3.770286001350055,54.27566161448939,1622.218,False,False
B0030,51,22,2009-04-14 13:36:17,43.0,1.652762183550463,2.1107101939003567,4.189021310957518,3.3887947335699504,-3.74290317214084,54.346520622463046,1619.656,False,False
B0030,53,23,2009-04-14 16:39:25,43.0,1.648481366235244,2.154272422860638,4.188208290959306,3.390949417762555,-3.7394250053816305,54.369563893787316,1605.484,False,False
B0030,55,24,2009-04-14 19:42:47,43.0,1.6307406443132095,2.056878607135279,4.188944596283129,3.3873404080498895,-3.737622424800312,54.38101073340462,1600.75,False,False
B0030,57,25,2009-04-14 22:45:53,43.0,1.62323023017929,2.0619330487714467,4.189721988537926,3.3880651957973615,-3.7356557463501385,54.366222070376075,1595.0,False,False
B0030,61,26,2009-04-15 14:58:30,43.0,1.6541906540394393,2.182829076635093,4.182121595717829,3.3873336724752856,-3.737388532394875,54.36082826974155,1612.422,False,False
B0030,63,27,2009-04-15 18:01:43,43.0,1.638514396616985,2.152270345667462,4.18953881832451,3.391596603751742,-3.733773399938973,54.329082038301124,1598.969,False,False
B0030,65,28,2009-04-15 21:02:58,43.0,1.618847673357618,1.9853664248869802,4.18877344296717,3.3844695827460796,-3.7318248243234815,54.350797312061744,1592.187,False,False
B0030,67,29,2009-04-16 00:05:00,43.0,1.6134212267751404,2.085108474542319,4.187364248433742,3.3883015570002266,-3.72789586160175,54.30570319180817,1577.484,False,False
B0030,69,30,2009-04-16 03:06:43,43.0,1.6066443601761986,2.1156809695842997,4.188843927084549,3.389973588057286,-3.7258803546166885,54.311769035681074,1571.547,False,False
B0030,73,31,2009-04-16 10:13:36,43.0,1.6138387876938998,2.0858806041580396,4.184536605382707,3.386403894086122,-3.7258300678775145,54.31694947968931,1578.484,False,False
B0030,75,32,2009-04-16 13:14:46,43.0,1.596329501327274,1.9452863886535996,4.188530465383751,3.382990062267617,-3.7235246959842048,54.37602664745592,1574.469,False,False
B0030,77,33,2009-04-16 16:16:19,43.0,1.5890785867406987,1.9166604901616162,4.188200529397757,3.3809665909442286,-3.7209177432015643,54.40922760509475,1568.281,False,False
B0030,79,34,2009-04-16 19:17:26,43.0,1.5805481432309574,1.9272509897554042,4.187743893425592,3.3813241868366974,-3.7188832576508455,54.43118438830086,1561.422,False,False
B0030,81,35,2009-04-16 22:17:17,43.0,1.5846131054270807,2.051939170845275,4.1898269490660445,3.3870672693934285,-3.7178481811964144,54.42543761419732,1554.234,False,False
B0030,85,36,2009-04-17 09:45:34,43.0,1.5936651221220735,2.0447593292567268,4.183231697201542,3.382718302752806,-3.719718780129346,54.40878572720797,1573.734,False,False
B0030,87,37,2009-04-17 12:46:29,43.0,1.5849874126960888,2.1123670299751245,4.187178870202528,3.3896129797375174,-3.6895994891111914,54.42284720424547,1566.578,False,False
B0030,89,38,2009-04-17 15:46:53,43.0,1.5787064969416462,2.029028311417829,4.188109008087897,3.38569510149779,-3.7133420593367292,54.38754363122996,1550.047,False,False
B0030,91,39,2009-04-17 18:47:33,43.0,1.570705516096967,2.0574175231777425,4.188695408653485,3.387023398111767,-3.711313300597217,54.45246463683033,1543.64,False,False
B0030,93,40,2009-04-17 21:46:23,43.0,1.562780404428482,2.068863283525511,4.18874384592953,3.3870565445350174,-3.709186360280257,54.41109814733754,1536.781,False,False
B0031,1,1,2009-04-07 16:31:01,43.0,1.6666751942525773,2.4944372580491163,4.116561748956975,3.3729664490249562,-3.8333672232532003,52.65501135302439,1572.359,False,False
B0031,3,2,2009-04-07 19:44:26,43.0,1.8328583629543174,2.4703791051999655,4.206499027366964,3.410655663961355,-3.8451016770532584,53.97231092767106,1723.281,False,False
B0031,5,3,2009-04-07 22:58:18,43.0,1.8139835002945137,2.432998201540817,4.206542652746716,3.411724207737072,-3.8650342644443447,53.99108510894419,1705.906,False,False
B0031,7,4,2009-04-08 02:11:30,43.0,1.8044387333514835,2.455290559392926,4.206636701109276,3.414079984476593,-3.863745544431601,53.996608338848425,1697.688,False,False
B0031,9,5,2009-04-08 05:23:26,43.0,1.802147684291295,2.379788594335936,4.206755471453542,3.412679097550016,-3.8849374979545646,53.954262670522155,1686.094,False,False
B0031,13,6,2009-04-09 10:24:58,43.0,1.7715647509798835,2.3704531055353044,4.172458299789621,3.3963237722822415,-3.8380587255136756,53.973288387308486,1678.563,False,False
B0031,15,7,2009-04-09 13:33:59,43.0,1.8139928165779542,2.479852487101495,4.2067410088524975,3.4200798093339357,-3.906047424985772,53.88993125496472,1677.469,False,False
B0031,17,8,2009-04-09 16:42:43,43.0,1.8013261041198854,2.4765516954388933,4.2068100656143335,3.4200087266691894,-3.905358988025778,53.87262295937195,1666.093,False,False
B0031,19,9,2009-04-09 19:50:50,43.0,1.7883722583933568,2.359674470455269,4.206952621072369,3.417702003194436,-3.9279761474648427,53.81893583109196,1654.328,False,False
B0031,21,10,2009-04-09 22:58:17,43.0,1.7765401657373159,2.4195090802038206,4.206832562039922,3.420480701190782,-3.9274541286439484,53.82033376097016,1643.812,False,False
B0031,25,11,2009-04-10 12:49:04,43.0,1.7856209131823229,2.3489668209281325,4.193946956737359,3.4123332615490005,-3.927239655425038,53.821133604090825,1652.266,False,False
B0031,27,12,2009-04-10 15:54:20,43.0,1.7813634036685941,2.3997094392914415,4.206655556995042,3.420910074120946,-3.9268971976071376,53.81794815350033,1648.672,False,False
B0031,29,13,2009-04-10 18:59:06,43.0,1.7684898383971241,2.4168059304515817,4.207198543313955,3.4216539858581876,-3.926457770086078,53.80194299620242,1636.969,False,False
B0031,31,14,2009-04-10 22:03:26,43.0,1.766505238291406,2.471072287476068,4.206978754188053,3.423749066677016,-3.925817080441477,53.75880729814269,1625.187,False,False
B0031,33,15,2009-04-11 01:08:27,43.0,1.751740527921767,2.4044472636058316,4.20675228195214,3.4209893105313918,-3.9255513820662964,53.78850848662172,1622.016,False,False
B0031,37,16,2009-04-13 09:51:27,43.0,1.7352349314055016,2.4059387688210077,4.168980783747018,3.40095456627701,-3.852591436358121,53.8368863785077,1638.422,False,False
B0031,39,17,2009-04-13 12:55:24,43.0,1.7782778274549178,2.386904670931757,4.207227268504839,3.421591713831319,-3.925749357747081,53.773379186088945,1646.438,False,False
B0031,41,18,2009-04-13 15:59:56,43.0,1.7649894859707393,2.3650342661568575,4.207303258469689,3.420573981542695,-3.9249912249362797,53.77386924606414,1634.765,False,False
B0031,43,19,2009-04-13 19:04:39,43.0,1.762591283533551,2.4186775515647607,4.207353806036226,3.422624599533156,-3.9244475102493666,53.754659591825344,1622.016,False,False
B0031,45,20,2009-04-13 22:09:45,43.0,1.744314576121582,2.360775838409723,4.206667054740019,3.4201177255120836,-3.9241185399534726,53.766677549195336,1616.25,False,False
B0031,49,21,2009-04-14 10:33:23,43.0,1.7628373753518478,2.4505597087782616,4.198651200144167,3.4199667649637617,-3.924417903030087,53.731744909320135,1622.218,False,False
B0031,51,22,2009-04-14 13:36:17,43.0,1.747857930947971,2.3428829070219703,4.207348617133544,3.4203305433739613,-3.9240126202473213,53.77927288646249,1619.656,False,False
B0031,53,23,2009-04-14 16:39:25,43.0,1.7441167338864993,2.411955819284382,4.2072481474909695,3.422863512888695,-3.9232971090768873,53.77940592279519,1605.484,False,False
B0031,55,24,2009-04-14 19:42:47,43.0,1.7268422932817387,2.3413222526109294,4.207149488755062,3.4198002859215846,-3.92291737914847,53.7498055148608,1600.75,False,False
B0031,57,25,2009-04-14 22:45:53,43.0,1.7203093493042265,2.328244465576847,4.2072173595407625,3.4194705619732524,-3.9226738819129343,53.75572683773813,1595.0,False,False
B0031,61,26,2009-04-15 14:58:30,43.0,1.7394245516699778,2.318164845471509,4.196145238330935,3.4145994489347062,-3.9229572377699213,53.7542876562008,1612.422,False,False
B0031,63,27,2009-04-15 18:01:43,43.0,1.7367384416372014,2.4548236850102603,4.2069462617112805,3.4248774653161553,-3.922700094183036,53.711431807207,1598.969,False,False
B0031,65,28,2009-04-15 21:02:58,43.0,1.716963468448543,2.3584309858697914,4.207372373768093,3.420974185160828,-3.9220779649294735,53.69342764953342,1592.187,False,False
B0031,67,29,2009-04-16 00:05:00,43.0,1.7127773558366357,2.4660401403368404,4.206841499612997,3.4245085053170605,-3.9213702793706045,53.61958378565316,1577.484,False,False
B0031,69,30,2009-04-16 03:06:43,43.0,1.7061083466554066,2.442554361335084,4.207073830058116,3.4232173747975634,-3.9210732675731483,53.633628437869824,1571.547,False,False
B0031,73,31,2009-04-16 10:13:36,43.0,1.713732696207521,2.455972935605985,4.202288246181564,3.4217612690112014,-3.9208447863377685,53.64298219337473,1578.484,False,False
B0031,75,32,2009-04-16 13:14:46,43.0,1.7093475797926974,2.3451886335989784,4.2068098855652165,3.4200957312475437,-3.9207501433470915,53.640194623026446,1574.469,False,False
B0031,77,33,2009-04-16 16:16:19,43.0,1.6901000454115587,2.3048157078228537,4.207132897125494,3.418207639268387,-3.9202672088226542,53.65373339276206,1568.281,False,False
